,Account,Id,Ref,Qty,filled,Type,Action,Aux,Lmt,TrailStop,AlgoStrategy,RTH,TIF,,
CCC,DU3053535,5009,,31,1.79769313486232E+308,LMT,SELL,0,35.34,36.34,,True,GTC,,
CCC,DU3053535,5008,,31,1.79769313486232E+308,LMT,BUY,0,32.09,33.09,,True,GTC,,,20201228 09:30:00 EST, 365792551≥+31.46, 365792551≥+152218,margin ≥+20
AXTA,DU3053535,5007,,33,1.79769313486232E+308,TRAIL,SELL,1.29,0,28.71,,False,GTC,,
AXTA,DU3053535,5006,,33,1.79769313486232E+308,LMT,SELL,0,33.21,34.21,,True,GTC,,
ILF,DU3053535,5021,,32,1.79769313486232E+308,LMT,SELL,0,33.93,34.93,,True,GTC,,
ILF,DU3053535,5020,,32,1.79769313486232E+308,LMT,BUY,0,31.23,32.23,,True,GTC,,,20201228 09:30:00 EST, 13648820≥+30.61, 13648820≥+348873,margin ≥+20
EWI,DU3053535,5019,,33,1.79769313486232E+308,TRAIL,SELL,0.81,0,29.16,,False,GTC,,
EWI,DU3053535,5018,,33,1.79769313486232E+308,LMT,SELL,0,31.99,32.99,,True,GTC,,
EWI,DU3053535,5017,,33,1.79769313486232E+308,LMT,BUY,0,30.57,31.57,,True,GTC,,,20201228 09:30:00 EST, 253190540≥+29.97, 253190540≥+192164,margin ≥+20
BGS,DU3053535,5016,,31,1.79769313486232E+308,TRAIL,SELL,1.61,0,29.83,,False,GTC,,
BGS,DU3053535,5015,,31,1.79769313486232E+308,LMT,SELL,0,35.48,36.48,,True,GTC,,
BGS,DU3053535,5014,,31,1.79769313486232E+308,LMT,BUY,0,32.07,33.07,,True,GTC,,,20201228 09:30:00 EST, 44216351≥+31.45, 44216351≥+496473,margin ≥+20
FOXA,DU3053535,4965,,33,1.79769313486232E+308,TRAIL,SELL,1.66,0,28.39,,False,GTC,,
FOXA,DU3053535,4964,,33,1.79769313486232E+308,LMT,SELL,0,34.19,35.19,,True,GTC,,
FOXA,DU3053535,4963,,33,1.79769313486232E+308,LMT,BUY,0,30.65,31.65,,True,GTC,,,20201228 09:30:00 EST, 356858008≥+30.04, 356858008≥+1596127,margin ≥+20
CHL,DU3053535,4962,,33,1.79769313486232E+308,TRAIL,SELL,1.25,0,28.54,,False,GTC,,
CHL,DU3053535,4961,,33,1.79769313486232E+308,LMT,SELL,0,32.92,33.92,,True,GTC,,
CHL,DU3053535,4960,,33,1.79769313486232E+308,LMT,BUY,0,30.39,31.39,,True,GTC,,,20201228 09:30:00 EST, 5022638≥+29.79, 5022638≥+237164,margin ≥+20
BXMT,DU3053535,4959,,33,1.79769313486232E+308,TRAIL,SELL,1.62,0,28.2,,False,GTC,,
BXMT,DU3053535,4958,,33,1.79769313486232E+308,LMT,SELL,0,33.87,34.87,,True,GTC,,
BAC,DU3053535,4973,,32,1.79769313486232E+308,LMT,SELL,0,35.35,36.35,,True,GTC,,
BAC,DU3053535,4972,,32,1.79769313486232E+308,LMT,BUY,0,31.56,32.56,,True,GTC,,,20201228 09:30:00 EST, 10098≥+30.94, 10098≥+12760564,margin ≥+20
KOP,DU3053535,4971,,32,1.79769313486232E+308,TRAIL,SELL,2.51,0,28.16,,False,GTC,,
KOP,DU3053535,4970,,32,1.79769313486232E+308,LMT,SELL,0,36.95,37.95,,True,GTC,,
KOP,DU3053535,4969,,32,1.79769313486232E+308,LMT,BUY,0,31.29,32.29,,True,GTC,,,20201228 09:30:00 EST, 37655662≥+30.67, 37655662≥+155945,margin ≥+20
XLF,DU3053535,4968,,33,1.79769313486232E+308,TRAIL,SELL,1.32,0,28.69,,False,GTC,,
XLF,DU3053535,4967,,33,1.79769313486232E+308,LMT,SELL,0,33.33,34.33,,True,GTC,,
XLF,DU3053535,4966,,33,1.79769313486232E+308,LMT,BUY,0,30.62,31.62,,True,GTC,,,20201228 09:30:00 EST, 4215220≥+30.02, 4215220≥+8092655,margin ≥+20
SP,DU3053535,4981,,31,1.79769313486232E+308,LMT,BUY,0,32.04,33.04,,True,GTC,,,20201228 09:30:00 EST, 139457850≥+31.41, 139457850≥+36236,margin ≥+20
HSII,DU3053535,4980,,32,1.79769313486232E+308,TRAIL,SELL,1.79,0,28.67,,False,GTC,,
HSII,DU3053535,4979,,32,1.79769313486232E+308,LMT,SELL,0,34.94,35.94,,True,GTC,,
HSII,DU3053535,4978,,32,1.79769313486232E+308,LMT,BUY,0,31.07,32.07,,True,GTC,,,20201228 09:30:00 EST, 6857640≥+30.46, 6857640≥+48473,margin ≥+20
EPI,DU3053535,4977,,34,1.79769313486232E+308,TRAIL,SELL,0.89,0,28.32,,False,GTC,,
EPI,DU3053535,4976,,34,1.79769313486232E+308,LMT,SELL,0,31.43,32.43,,True,GTC,,
EPI,DU3053535,4975,,34,1.79769313486232E+308,LMT,BUY,0,29.79,30.79,,True,GTC,,,20201228 09:30:00 EST, 49284274≥+29.21, 49284274≥+48364,margin ≥+20
BAC,DU3053535,4974,,32,1.79769313486232E+308,TRAIL,SELL,1.76,0,29.18,,False,GTC,,
CWEN A,DU3053535,4989,,32,1.79769313486232E+308,TRAIL,SELL,1.61,0,29.46,,False,GTC,,
CWEN A,DU3053535,4988,,32,1.79769313486232E+308,LMT,SELL,0,35.1,36.1,,True,GTC,,
CWEN A,DU3053535,4987,,32,1.79769313486232E+308,LMT,BUY,0,31.7,32.7,,True,GTC,,,20201228 09:30:00 EST, 332126688≥+31.07, 332126688≥+151818,margin ≥+20
COOP,DU3053535,4986,,31,1.79769313486232E+308,TRAIL,SELL,2.23,0,29.37,,False,GTC,,
COOP,DU3053535,4985,,31,1.79769313486232E+308,LMT,SELL,0,37.19,38.19,,True,GTC,,
COOP,DU3053535,4984,,31,1.79769313486232E+308,LMT,BUY,0,32.24,33.24,,True,GTC,,,20201228 09:30:00 EST, 336750583≥+31.61, 336750583≥+465055,margin ≥+20
SP,DU3053535,4983,,31,1.79769313486232E+308,TRAIL,SELL,2.67,0,28.74,,False,GTC,,
SP,DU3053535,4982,,31,1.79769313486232E+308,LMT,SELL,0,38.09,39.09,,True,GTC,,
PING,DU3053535,4805,,32,1.79769313486232E+308,LMT,SELL,0,37.95,38.95,,True,GTC,,
PING,DU3053535,4804,,32,1.79769313486232E+308,LMT,BUY,0,31.52,32.52,,True,GTC,,,20201228 09:30:00 EST, 383620776≥+30.9, 383620776≥+292400,margin ≥+20
PBA,DU3053535,4803,,36,1.79769313486232E+308,TRAIL,SELL,1.63,0,25.51,,False,GTC,,
PBA,DU3053535,4802,,36,1.79769313486232E+308,LMT,SELL,0,31.21,32.21,,True,GTC,,
PBA,DU3053535,4801,,36,1.79769313486232E+308,LMT,BUY,0,27.68,28.68,,True,GTC,,,20201228 09:30:00 EST, 105094305≥+27.14, 105094305≥+49764,margin ≥+20
HCSG,DU3053535,4800,,35,1.79769313486232E+308,TRAIL,SELL,1.61,0,26.27,,False,GTC,,
HCSG,DU3053535,4799,,35,1.79769313486232E+308,LMT,SELL,0,31.89,32.89,,True,GTC,,
HCSG,DU3053535,4798,,35,1.79769313486232E+308,LMT,BUY,0,28.43,29.43,,True,GTC,,,20201228 09:30:00 EST, 270058≥+27.87, 270058≥+326764,margin ≥+20
MFEM,DU3053535,4813,,36,1.79769313486232E+308,LMT,BUY,0,27.72,28.72,,True,GTC,,,20201228 09:30:00 EST, 288231294≥+27.18, 288231294≥+28455,margin ≥+20
CLOU,DU3053535,4812,,34,1.79769313486232E+308,TRAIL,SELL,1.5,0,27.57,,False,GTC,,
CLOU,DU3053535,4811,,34,1.79769313486232E+308,LMT,SELL,0,32.81,33.81,,True,GTC,,
CLOU,DU3053535,4810,,34,1.79769313486232E+308,LMT,BUY,0,29.65,30.65,,True,GTC,,,20201228 09:30:00 EST, 360975905≥+29.07, 360975905≥+171909,margin ≥+20
EQC,DU3053535,4809,,36,1.79769313486232E+308,TRAIL,SELL,0.67,0,26.45,,False,GTC,,
EQC,DU3053535,4808,,36,1.79769313486232E+308,LMT,SELL,0,28.79,29.79,,True,GTC,,
EQC,DU3053535,4807,,36,1.79769313486232E+308,LMT,BUY,0,27.66,28.66,,True,GTC,,,20201228 09:30:00 EST, 162225735≥+27.11, 162225735≥+327727,margin ≥+20
PING,DU3053535,4806,,32,1.79769313486232E+308,TRAIL,SELL,2.82,0,28.08,,False,GTC,,
AIQ,DU3053535,4821,,36,1.79769313486232E+308,TRAIL,SELL,0.67,0,26.91,,False,GTC,,
AIQ,DU3053535,4820,,36,1.79769313486232E+308,LMT,SELL,0,29.25,30.25,,True,GTC,,
AIQ,DU3053535,4819,,36,1.79769313486232E+308,LMT,BUY,0,28.13,29.13,,True,GTC,,,20201228 09:30:00 EST, 317792273≥+27.58, 317792273≥+64200,margin ≥+20
HTH,DU3053535,4818,,35,1.79769313486232E+308,TRAIL,SELL,1.48,0,26.73,,False,GTC,,
HTH,DU3053535,4817,,35,1.79769313486232E+308,LMT,SELL,0,31.9,32.9,,True,GTC,,
HTH,DU3053535,4816,,35,1.79769313486232E+308,LMT,BUY,0,28.77,29.77,,True,GTC,,,20201228 09:30:00 EST, 45529420≥+28.2, 45529420≥+112327,margin ≥+20
MFEM,DU3053535,4815,,36,1.79769313486232E+308,TRAIL,SELL,0.59,0,26.59,,False,GTC,,
MFEM,DU3053535,4814,,36,1.79769313486232E+308,LMT,SELL,0,28.65,29.65,,True,GTC,,
HTA,DU3053535,4829,,35,1.79769313486232E+308,LMT,SELL,0,31.37,32.37,,True,GTC,,
HTA,DU3053535,4828,,35,1.79769313486232E+308,LMT,BUY,0,28.78,29.78,,True,GTC,,,20201228 09:30:00 EST, 175833028≥+28.22, 175833028≥+710600,margin ≥+20
ZTO,DU3053535,4827,,33,1.79769313486232E+308,TRAIL,SELL,1.9,0,27.77,,False,GTC,,
ZTO,DU3053535,4826,,33,1.79769313486232E+308,LMT,SELL,0,34.42,35.42,,True,GTC,,
ZTO,DU3053535,4825,,33,1.79769313486232E+308,LMT,BUY,0,30.27,31.27,,True,GTC,,,20201228 09:30:00 EST, 253210632≥+29.67, 253210632≥+708545,margin ≥+20
NTCT,DU3053535,4824,,34,1.79769313486232E+308,TRAIL,SELL,1.76,0,26.86,,False,GTC,,
NTCT,DU3053535,4823,,34,1.79769313486232E+308,LMT,SELL,0,33.02,34.02,,True,GTC,,
NTCT,DU3053535,4822,,34,1.79769313486232E+308,LMT,BUY,0,29.19,30.19,,True,GTC,,,20201228 09:30:00 EST, 6525674≥+28.62, 6525674≥+299618,margin ≥+20
AMER,DU3053535,4773,,37,1.79769313486232E+308,TRAIL,SELL,0.9,0,25.81,,False,GTC,,
AMER,DU3053535,4772,,37,1.79769313486232E+308,LMT,SELL,0,28.98,29.98,,True,GTC,,
AMER,DU3053535,4771,,37,1.79769313486232E+308,LMT,BUY,0,27.25,28.25,,True,GTC,,,20201228 09:30:00 EST, 450042692≥+26.72, 450042692≥+27291,margin ≥+20
SEM,DU3053535,4770,,35,1.79769313486232E+308,TRAIL,SELL,1.64,0,26.41,,False,GTC,,
SEM,DU3053535,4769,,35,1.79769313486232E+308,LMT,SELL,0,32.15,33.15,,True,GTC,,
SEM,DU3053535,4768,,35,1.79769313486232E+308,LMT,BUY,0,28.61,29.61,,True,GTC,,,20201228 09:30:00 EST, 69114941≥+28.05, 69114941≥+228945,margin ≥+20
VRP,DU3053535,4767,,37,1.79769313486232E+308,TRAIL,SELL,0.45,0,25.9,,False,GTC,,
VRP,DU3053535,4766,,37,1.79769313486232E+308,LMT,SELL,0,27.46,28.46,,True,GTC,,
FDP,DU3053535,4781,,37,1.79769313486232E+308,LMT,SELL,0,30.51,31.51,,True,GTC,,
FDP,DU3053535,4780,,37,1.79769313486232E+308,LMT,BUY,0,27.36,28.36,,True,GTC,,,20201228 09:30:00 EST, 6478290≥+26.82, 6478290≥+151855,margin ≥+20
VICI,DU3053535,4779,,36,1.79769313486232E+308,TRAIL,SELL,1.45,0,25.87,,False,GTC,,
VICI,DU3053535,4778,,36,1.79769313486232E+308,LMT,SELL,0,30.94,31.94,,True,GTC,,
VICI,DU3053535,4777,,36,1.79769313486232E+308,LMT,BUY,0,27.87,28.87,,True,GTC,,,20201228 09:30:00 EST, 292080616≥+27.32, 292080616≥+2401291,margin ≥+20
DNB,DU3053535,4776,,35,1.79769313486232E+308,TRAIL,SELL,1.76,0,26.58,,False,GTC,,
DNB,DU3053535,4775,,35,1.79769313486232E+308,LMT,SELL,0,32.75,33.75,,True,GTC,,
DNB,DU3053535,4774,,35,1.79769313486232E+308,LMT,BUY,0,28.91,29.91,,True,GTC,,,20201228 09:30:00 EST, 430360593≥+28.34, 430360593≥+463945,margin ≥+20
CHUY,DU3053535,4789,,34,1.79769313486232E+308,LMT,BUY,0,29.27,30.27,,True,GTC,,,20201228 09:30:00 EST, 111254042≥+28.7, 111254042≥+106327,margin ≥+20
JYNT,DU3053535,4788,,35,1.79769313486232E+308,TRAIL,SELL,2.13,0,26.13,,False,GTC,,
JYNT,DU3053535,4787,,35,1.79769313486232E+308,LMT,SELL,0,33.57,34.57,,True,GTC,,
JYNT,DU3053535,4786,,35,1.79769313486232E+308,LMT,BUY,0,28.82,29.82,,True,GTC,,,20201228 09:30:00 EST, 173148149≥+28.25, 173148149≥+29691,margin ≥+20
TVTX,DU3053535,4785,,34,1.79769313486232E+308,TRAIL,SELL,2.54,0,26.73,,False,GTC,,
TVTX,DU3053535,4784,,34,1.79769313486232E+308,LMT,SELL,0,35.62,36.62,,True,GTC,,
TVTX,DU3053535,4783,,34,1.79769313486232E+308,LMT,BUY,0,29.86,30.86,,True,GTC,,,20201228 09:30:00 EST, 455946293≥+29.27, 455946293≥+251255,margin ≥+20
FDP,DU3053535,4782,,37,1.79769313486232E+308,TRAIL,SELL,1.47,0,25.35,,False,GTC,,
CORT,DU3053535,4797,,35,1.79769313486232E+308,TRAIL,SELL,1.96,0,26.32,,False,GTC,,
CORT,DU3053535,4796,,35,1.79769313486232E+308,LMT,SELL,0,33.2,34.2,,True,GTC,,
CORT,DU3053535,4795,,35,1.79769313486232E+308,LMT,BUY,0,28.85,29.85,,True,GTC,,,20201228 09:30:00 EST, 28565190≥+28.29, 28565190≥+322400,margin ≥+20
BBEU,DU3053535,4794,,37,1.79769313486232E+308,TRAIL,SELL,0.64,0,26.05,,False,GTC,,
BBEU,DU3053535,4793,,37,1.79769313486232E+308,LMT,SELL,0,28.3,29.3,,True,GTC,,
BBEU,DU3053535,4792,,37,1.79769313486232E+308,LMT,BUY,0,27.22,28.22,,True,GTC,,,20201228 09:30:00 EST, 321533901≥+26.69, 321533901≥+320382,margin ≥+20
CHUY,DU3053535,4791,,34,1.79769313486232E+308,TRAIL,SELL,2.39,0,26.31,,False,GTC,,
CHUY,DU3053535,4790,,34,1.79769313486232E+308,LMT,SELL,0,34.67,35.67,,True,GTC,,
VCEL,DU3053535,4869,,33,1.79769313486232E+308,TRAIL,SELL,2.51,0,27.36,,False,GTC,,
VCEL,DU3053535,4868,,33,1.79769313486232E+308,LMT,SELL,0,36.16,37.16,,True,GTC,,
VCEL,DU3053535,4867,,33,1.79769313486232E+308,LMT,BUY,0,30.47,31.47,,True,GTC,,,20201228 09:30:00 EST, 174968098≥+29.87, 174968098≥+711491,margin ≥+20
AUDC,DU3053535,4866,,33,1.79769313486232E+308,TRAIL,SELL,2.04,0,27.69,,False,GTC,,
AUDC,DU3053535,4865,,33,1.79769313486232E+308,LMT,SELL,0,34.83,35.83,,True,GTC,,
AUDC,DU3053535,4864,,33,1.79769313486232E+308,LMT,BUY,0,30.32,31.32,,True,GTC,,,20201228 09:30:00 EST, 6324655≥+29.73, 6324655≥+22145,margin ≥+20
SGRY,DU3053535,4863,,32,1.79769313486232E+308,TRAIL,SELL,2.7,0,27.76,,False,GTC,,
SGRY,DU3053535,4862,,32,1.79769313486232E+308,LMT,SELL,0,37.22,38.22,,True,GTC,,
ABB,DU3053535,4877,,35,1.79769313486232E+308,LMT,SELL,0,30.77,31.77,,True,GTC,,
ABB,DU3053535,4876,,35,1.79769313486232E+308,LMT,BUY,0,28.76,29.76,,True,GTC,,,20201228 09:30:00 EST, 11962137≥+28.19, 11962137≥+116073,margin ≥+20
HVT,DU3053535,4875,,32,1.79769313486232E+308,TRAIL,SELL,2.62,0,27.69,,False,GTC,,
HVT,DU3053535,4874,,32,1.79769313486232E+308,LMT,SELL,0,36.84,37.84,,True,GTC,,
HVT,DU3053535,4873,,32,1.79769313486232E+308,LMT,BUY,0,30.91,31.91,,True,GTC,,,20201228 09:30:00 EST, 270015≥+30.3, 270015≥+119109,margin ≥+20
CC,DU3053535,4872,,34,1.79769313486232E+308,TRAIL,SELL,2.06,0,26.88,,False,GTC,,
CC,DU3053535,4871,,34,1.79769313486232E+308,LMT,SELL,0,34.1,35.1,,True,GTC,,
CC,DU3053535,4870,,34,1.79769313486232E+308,LMT,BUY,0,29.52,30.52,,True,GTC,,,20201228 09:30:00 EST, 196682709≥+28.94, 196682709≥+509782,margin ≥+20
GFL,DU3053535,4885,,33,1.79769313486232E+308,LMT,BUY,0,30.32,31.32,,True,GTC,,,20201228 09:30:00 EST, 406766975≥+29.72, 406766975≥+173055,margin ≥+20
VAPO,DU3053535,4884,,33,1.79769313486232E+308,TRAIL,SELL,2.68,0,27.59,,False,GTC,,
VAPO,DU3053535,4883,,33,1.79769313486232E+308,LMT,SELL,0,36.98,37.98,,True,GTC,,
VAPO,DU3053535,4882,,33,1.79769313486232E+308,LMT,BUY,0,30.88,31.88,,True,GTC,,,20201228 09:30:00 EST, 341382608≥+30.28, 341382608≥+60691,margin ≥+20
BBCA,DU3053535,4881,,35,1.79769313486232E+308,TRAIL,SELL,0.66,0,27.13,,False,GTC,,
BBCA,DU3053535,4880,,35,1.79769313486232E+308,LMT,SELL,0,29.44,30.44,,True,GTC,,
BBCA,DU3053535,4879,,35,1.79769313486232E+308,LMT,BUY,0,28.35,29.35,,True,GTC,,,20201228 09:30:00 EST, 328860323≥+27.79, 328860323≥+58655,margin ≥+20
ABB,DU3053535,4878,,35,1.79769313486232E+308,TRAIL,SELL,1.03,0,27.17,,False,GTC,,
BHE,DU3053535,4893,,35,1.79769313486232E+308,TRAIL,SELL,1.61,0,26.67,,False,GTC,,
BHE,DU3053535,4892,,35,1.79769313486232E+308,LMT,SELL,0,32.31,33.31,,True,GTC,,
BHE,DU3053535,4891,,35,1.79769313486232E+308,LMT,BUY,0,28.85,29.85,,True,GTC,,,20201228 09:30:00 EST, 3141362≥+28.28, 3141362≥+199964,margin ≥+20
ETNB,DU3053535,4890,,33,1.79769313486232E+308,TRAIL,SELL,2.7,0,26.75,,False,GTC,,
ETNB,DU3053535,4889,,33,1.79769313486232E+308,LMT,SELL,0,36.19,37.19,,True,GTC,,
ETNB,DU3053535,4888,,33,1.79769313486232E+308,LMT,BUY,0,30.03,31.03,,True,GTC,,,20201228 09:30:00 EST, 391048326≥+29.45, 391048326≥+75418,margin ≥+20
GFL,DU3053535,4887,,33,1.79769313486232E+308,TRAIL,SELL,2.16,0,27.57,,False,GTC,,
GFL,DU3053535,4886,,33,1.79769313486232E+308,LMT,SELL,0,35.12,36.12,,True,GTC,,
HWM,DU3053535,4837,,34,1.79769313486232E+308,LMT,BUY,0,29.36,30.36,,True,GTC,,,20201228 09:30:00 EST, 403121976≥+28.78, 403121976≥+1435891,margin ≥+20
BBAX,DU3053535,4836,,36,1.79769313486232E+308,TRAIL,SELL,0.62,0,26.84,,False,GTC,,
BBAX,DU3053535,4835,,36,1.79769313486232E+308,LMT,SELL,0,29.01,30.01,,True,GTC,,
BBAX,DU3053535,4834,,36,1.79769313486232E+308,LMT,BUY,0,28.01,29.01,,True,GTC,,,20201228 09:30:00 EST, 328860326≥+27.46, 328860326≥+97745,margin ≥+20
SJNK,DU3053535,4833,,37,1.79769313486232E+308,TRAIL,SELL,0.19,0,26.79,,False,GTC,,
SJNK,DU3053535,4832,,37,1.79769313486232E+308,LMT,SELL,0,27.45,28.45,,True,GTC,,
SJNK,DU3053535,4831,,37,1.79769313486232E+308,LMT,BUY,0,27.52,28.52,,True,GTC,,,20201228 09:30:00 EST, 104158269≥+26.98, 104158269≥+37891,margin ≥+20
HTA,DU3053535,4830,,35,1.79769313486232E+308,TRAIL,SELL,1.26,0,26.95,,False,GTC,,
COWN,DU3053535,4845,,35,1.79769313486232E+308,TRAIL,SELL,1.97,0,26.57,,False,GTC,,
COWN,DU3053535,4844,,35,1.79769313486232E+308,LMT,SELL,0,33.48,34.48,,True,GTC,,
COWN,DU3053535,4843,,35,1.79769313486232E+308,LMT,BUY,0,29.12,30.12,,True,GTC,,,20201228 09:30:00 EST, 257771198≥+28.54, 257771198≥+111036,margin ≥+20
HSBC,DU3053535,4842,,35,1.79769313486232E+308,TRAIL,SELL,1.59,0,26.37,,False,GTC,,
HSBC,DU3053535,4841,,35,1.79769313486232E+308,LMT,SELL,0,31.93,32.93,,True,GTC,,
HSBC,DU3053535,4840,,35,1.79769313486232E+308,LMT,BUY,0,28.52,29.52,,True,GTC,,,20201228 09:30:00 EST, 4875668≥+27.96, 4875668≥+339727,margin ≥+20
HWM,DU3053535,4839,,34,1.79769313486232E+308,TRAIL,SELL,1.95,0,26.83,,False,GTC,,
HWM,DU3053535,4838,,34,1.79769313486232E+308,LMT,SELL,0,33.66,34.66,,True,GTC,,
SCHL,DU3053535,4853,,36,1.79769313486232E+308,LMT,SELL,0,33.41,34.41,,True,GTC,,
SCHL,DU3053535,4852,,36,1.79769313486232E+308,LMT,BUY,0,27.9,28.9,,True,GTC,,,20201228 09:30:00 EST, 274128≥+27.36, 274128≥+94109,margin ≥+20
OFC,DU3053535,4851,,36,1.79769313486232E+308,TRAIL,SELL,1.34,0,26.01,,False,GTC,,
OFC,DU3053535,4850,,36,1.79769313486232E+308,LMT,SELL,0,30.7,31.7,,True,GTC,,
OFC,DU3053535,4849,,36,1.79769313486232E+308,LMT,BUY,0,27.89,28.89,,True,GTC,,,20201228 09:30:00 EST, 6607758≥+27.35, 6607758≥+329618,margin ≥+20
URBN,DU3053535,4848,,34,1.79769313486232E+308,TRAIL,SELL,2.2,0,26.72,,False,GTC,,
URBN,DU3053535,4847,,34,1.79769313486232E+308,LMT,SELL,0,34.43,35.43,,True,GTC,,
URBN,DU3053535,4846,,34,1.79769313486232E+308,LMT,BUY,0,29.5,30.5,,True,GTC,,,20201228 09:30:00 EST, 275527≥+28.92, 275527≥+266782,margin ≥+20
SGRY,DU3053535,4861,,32,1.79769313486232E+308,LMT,BUY,0,31.07,32.07,,True,GTC,,,20201228 09:30:00 EST, 208523102≥+30.46, 208523102≥+68782,margin ≥+20
FITB,DU3053535,4860,,34,1.79769313486232E+308,TRAIL,SELL,1.75,0,27.24,,False,GTC,,
FITB,DU3053535,4859,,34,1.79769313486232E+308,LMT,SELL,0,33.38,34.38,,True,GTC,,
FITB,DU3053535,4858,,34,1.79769313486232E+308,LMT,BUY,0,29.57,30.57,,True,GTC,,,20201228 09:30:00 EST, 269318≥+28.99, 269318≥+1647982,margin ≥+20
PEBO,DU3053535,4857,,35,1.79769313486232E+308,TRAIL,SELL,1.61,0,26.79,,False,GTC,,
PEBO,DU3053535,4856,,35,1.79769313486232E+308,LMT,SELL,0,32.42,33.42,,True,GTC,,
PEBO,DU3053535,4855,,35,1.79769313486232E+308,LMT,BUY,0,28.97,29.97,,True,GTC,,,20201228 09:30:00 EST, 3655799≥+28.4, 3655799≥+29855,margin ≥+20
SCHL,DU3053535,4854,,36,1.79769313486232E+308,TRAIL,SELL,2.42,0,24.93,,False,GTC,,
OPI,DU3053535,4677,,39,1.79769313486232E+308,TRAIL,SELL,1.6,0,23.41,,False,GTC,,
OPI,DU3053535,4676,,39,1.79769313486232E+308,LMT,SELL,0,29.02,30.02,,True,GTC,,
OPI,DU3053535,4675,,39,1.79769313486232E+308,LMT,BUY,0,25.51,26.51,,True,GTC,,,20201228 09:30:00 EST, 348182712≥+25.01, 348182712≥+168964,margin ≥+20
KTOS,DU3053535,4674,,36,1.79769313486232E+308,TRAIL,SELL,2.17,0,25.04,,False,GTC,,
KTOS,DU3053535,4673,,36,1.79769313486232E+308,LMT,SELL,0,32.65,33.65,,True,GTC,,
KTOS,DU3053535,4672,,36,1.79769313486232E+308,LMT,BUY,0,27.76,28.76,,True,GTC,,,20201228 09:30:00 EST, 68492173≥+27.21, 68492173≥+369436,margin ≥+20
BRBR,DU3053535,4671,,38,1.79769313486232E+308,TRAIL,SELL,1.76,0,24.51,,False,GTC,,
BRBR,DU3053535,4670,,38,1.79769313486232E+308,LMT,SELL,0,30.66,31.66,,True,GTC,,
RPAY,DU3053535,4685,,35,1.79769313486232E+308,LMT,SELL,0,34.05,35.05,,True,GTC,,
RPAY,DU3053535,4684,,35,1.79769313486232E+308,LMT,BUY,0,28.6,29.6,,True,GTC,,,20201228 09:30:00 EST, 374554989≥+28.04, 374554989≥+195709,margin ≥+20
BEN,DU3053535,4683,,38,1.79769313486232E+308,TRAIL,SELL,1.47,0,24.7,,False,GTC,,
BEN,DU3053535,4682,,38,1.79769313486232E+308,LMT,SELL,0,29.84,30.84,,True,GTC,,
BEN,DU3053535,4681,,38,1.79769313486232E+308,LMT,BUY,0,26.69,27.69,,True,GTC,,,20201228 09:30:00 EST, 4906≥+26.17, 4906≥+1510382,margin ≥+20
NOMD,DU3053535,4680,,38,1.79769313486232E+308,TRAIL,SELL,1.04,0,25.04,,False,GTC,,
NOMD,DU3053535,4679,,38,1.79769313486232E+308,LMT,SELL,0,28.68,29.68,,True,GTC,,
NOMD,DU3053535,4678,,38,1.79769313486232E+308,LMT,BUY,0,26.61,27.61,,True,GTC,,,20201228 09:30:00 EST, 217509716≥+26.08, 217509716≥+361145,margin ≥+20
BDGE,DU3053535,4693,,37,1.79769313486232E+308,LMT,BUY,0,26.98,27.98,,True,GTC,,,20201228 09:30:00 EST, 30208426≥+26.45, 30208426≥+28309,margin ≥+20
RRR,DU3053535,4692,,37,1.79769313486232E+308,TRAIL,SELL,2.32,0,24.66,,False,GTC,,
RRR,DU3053535,4691,,37,1.79769313486232E+308,LMT,SELL,0,32.79,33.79,,True,GTC,,
RRR,DU3053535,4690,,37,1.79769313486232E+308,LMT,BUY,0,27.52,28.52,,True,GTC,,,20201228 09:30:00 EST, 231354124≥+26.99, 231354124≥+229800,margin ≥+20
VBTX,DU3053535,4689,,37,1.79769313486232E+308,TRAIL,SELL,1.65,0,24.66,,False,GTC,,
VBTX,DU3053535,4688,,37,1.79769313486232E+308,LMT,SELL,0,30.45,31.45,,True,GTC,,
VBTX,DU3053535,4687,,37,1.79769313486232E+308,LMT,BUY,0,26.84,27.84,,True,GTC,,,20201228 09:30:00 EST, 169694346≥+26.32, 169694346≥+241636,margin ≥+20
RPAY,DU3053535,4686,,35,1.79769313486232E+308,TRAIL,SELL,2.41,0,25.63,,False,GTC,,
SKM,DU3053535,4701,,39,1.79769313486232E+308,TRAIL,SELL,0.71,0,24.75,,False,GTC,,
SKM,DU3053535,4700,,39,1.79769313486232E+308,LMT,SELL,0,27.25,28.25,,True,GTC,,
SKM,DU3053535,4699,,39,1.79769313486232E+308,LMT,BUY,0,25.98,26.98,,True,GTC,,,20201228 09:30:00 EST, 2730929≥+25.47, 2730929≥+154436,margin ≥+20
BATRA,DU3053535,4698,,36,1.79769313486232E+308,TRAIL,SELL,1.72,0,25.43,,False,GTC,,
BATRA,DU3053535,4697,,36,1.79769313486232E+308,LMT,SELL,0,31.45,32.45,,True,GTC,,
BATRA,DU3053535,4696,,36,1.79769313486232E+308,LMT,BUY,0,27.69,28.69,,True,GTC,,,20201228 09:30:00 EST, 229709671≥+27.15, 229709671≥+22036,margin ≥+20
